Id,Probability
1,0.1977540154802917
2,0.0801094177413052
3,0.016909488940892278
4,0.03842745884437812
5,0.1977540154802917
6,0.0801094177413052
7,0.0801094177413052
8,0.016909488940892278
9,0.0090486867392697
10,0.1977540154802917
11,0.028954802259887006
12,0.022039413100865615
13,0.016909488940892278
14,0.0801094177413052
15,0.0801094177413052
16,0.028954802259887006
17,0.0801094177413052
18,0.028954802259887006
19,0.0801094177413052
20,0.0801094177413052
21,0.022039413100865615
22,0.03842745884437812
23,0.0090486867392697
24,0.1977540154802917
25,0.0801094177413052
26,0.022039413100865615
27,0.1977540154802917
28,0.03842745884437812
29,0.1977540154802917
30,0.022039413100865615
31,0.0801094177413052
32,0.022039413100865615
33,0.022039413100865615
34,0.1977540154802917
35,0.1977540154802917
36,0.0801094177413052
37,0.03842745884437812
38,0.03842745884437812
39,0.028954802259887006
40,0.022039413100865615
41,0.0801094177413052
42,0.1977540154802917
43,0.0801094177413052
44,0.016909488940892278
45,0.03842745884437812
46,0.0090486867392697
47,0.0090486867392697
48,0.03842745884437812
49,0.028954802259887006
50,0.0801094177413052
51,0.022039413100865615
52,0.016909488940892278
53,0.022039413100865615
54,0.1977540154802917
55,0.028954802259887006
56,0.0801094177413052
57,0.0090486867392697
58,0.0801094177413052
59,0.0801094177413052
60,0.0801094177413052
61,0.0801094177413052
62,0.022039413100865615
63,0.028954802259887006
64,0.0090486867392697
65,0.022039413100865615
66,0.016909488940892278
67,0.022039413100865615
68,0.1977540154802917
69,0.016909488940892278
70,0.1977540154802917
71,0.03842745884437812
72,0.1977540154802917
73,0.03842745884437812
74,0.1977540154802917
75,0.03842745884437812
76,0.1977540154802917
77,0.0801094177413052
78,0.03842745884437812
79,0.016909488940892278
80,0.028954802259887006
81,0.022039413100865615
82,0.03842745884437812
83,0.028954802259887006
84,0.016909488940892278
85,0.03842745884437812
86,0.022039413100865615
87,0.0801094177413052
88,0.022039413100865615
89,0.03842745884437812
90,0.028954802259887006
91,0.0801094177413052
92,0.022039413100865615
93,0.022039413100865615
94,0.03842745884437812
95,0.016909488940892278
96,0.016909488940892278
97,0.0801094177413052
98,0.0801094177413052
99,0.022039413100865615
100,0.028954802259887006
101,0.1977540154802917
102,0.1977540154802917
103,0.016909488940892278
104,0.1977540154802917
105,0.028954802259887006
106,0.03842745884437812
107,0.0801094177413052
108,0.03842745884437812
109,0.016909488940892278
110,0.03842745884437812
111,0.03842745884437812
112,0.03842745884437812
113,0.028954802259887006
114,0.1977540154802917
115,0.1977540154802917
116,0.016909488940892278
117,0.0090486867392697
118,0.1977540154802917
119,0.028954802259887006
120,0.016909488940892278
121,0.03842745884437812
122,0.022039413100865615
123,0.03842745884437812
124,0.1977540154802917
125,0.022039413100865615
126,0.03842745884437812
127,0.0090486867392697
128,0.022039413100865615
129,0.0090486867392697
130,0.03842745884437812
131,0.016909488940892278
132,0.1977540154802917
133,0.0090486867392697
134,0.016909488940892278
135,0.03842745884437812
136,0.016909488940892278
137,0.1977540154802917
138,0.022039413100865615
139,0.016909488940892278
140,0.028954802259887006
141,0.0090486867392697
142,0.016909488940892278
143,0.0090486867392697
144,0.028954802259887006
145,0.1977540154802917
146,0.028954802259887006
147,0.0090486867392697
148,0.022039413100865615
149,0.0090486867392697
150,0.0801094177413052
151,0.0090486867392697
152,0.028954802259887006
153,0.016909488940892278
154,0.03842745884437812
155,0.022039413100865615
156,0.022039413100865615
157,0.03842745884437812
158,0.016909488940892278
159,0.1977540154802917
160,0.022039413100865615
161,0.0090486867392697
162,0.022039413100865615
163,0.03842745884437812
164,0.0801094177413052
165,0.022039413100865615
166,0.03842745884437812
167,0.1977540154802917
